koi_disposition,koi_prad,koi_teq,koi_period
CANDIDATE,1.94,503,21.61313362
CONFIRMED,1.02,1510,2.7881793
CONFIRMED,1.13,1324,4.13827684
CONFIRMED,1.93,758,18.01019956
CONFIRMED,2.06,785,10.61368712
FALSE POSITIVE,1.33,751,7.53887442
FALSE POSITIVE,1.81,1974,0.53633519
CANDIDATE,2.21,718,27.9430245
CONFIRMED,1.59,420,8.07394097
CANDIDATE,1.66,798,4.53702121
CANDIDATE,1.06,1331,0.9773114890000001
CONFIRMED,1.62,597,39.859505
FALSE POSITIVE,17.74,676,23.6731242
CONFIRMED,1.74,1024,4.699652821
CONFIRMED,2.75,1201,4.761705895
CONFIRMED,1.94,1597,2.024143568
CANDIDATE,2.25,863,11.87290814
CONFIRMED,1.29,1610,1.638652525
CONFIRMED,1.9,725,9.06687613
CANDIDATE,1.37,1017,4.0223109
CONFIRMED,0.91,1209,6.9131732
CANDIDATE,2.33,807,7.32851947
CONFIRMED,1.94,833,18.6052046
CANDIDATE,1.0,1810,0.8963822690000001
CONFIRMED,2.51,682,39.4420781
CANDIDATE,3.04,1211,10.27532513
CANDIDATE,3.13,742,26.62941953
CONFIRMED,7.56,332,296.6375817
CONFIRMED,1.67,582,41.8085031
FALSE POSITIVE,17.82,1064,2.98786272
CONFIRMED,2.87,488,39.30944096
CONFIRMED,2.81,453,29.88487723
CONFIRMED,2.62,620,12.92489803
FALSE POSITIVE,1.21,2046,0.562555067
CANDIDATE,1.85,538,44.433726
FALSE POSITIVE,2.32,3257,0.993703494
CANDIDATE,1.31,822,6.33125228
CANDIDATE,2.1,505,24.2204192
CONFIRMED,1.4,1069,6.41491277
FALSE POSITIVE,2.02,479,93.881556
CANDIDATE,1.88,539,43.1024434
FALSE POSITIVE,2.55,1860,2.683395376
CONFIRMED,2.72,663,31.51779463
CONFIRMED,2.04,1041,8.12999858
FALSE POSITIVE,11.97,466,66.46746217
CONFIRMED,1.44,1328,2.586639524
CONFIRMED,3.27,423,28.51117639
CANDIDATE,2.54,776,14.38682567
CANDIDATE,1.88,714,8.85686712
CANDIDATE,2.02,790,12.99065074
CONFIRMED,10.89,294,331.59727319999996
CONFIRMED,1.7,808,11.20058855
FALSE POSITIVE,0.72,1229,1.50179931
CONFIRMED,2.43,866,17.83367834
CONFIRMED,2.45,797,19.55662003
CONFIRMED,2.84,741,23.9553986
FALSE POSITIVE,1.95,526,24.336702600000002
CANDIDATE,1.18,818,7.40985182
FALSE POSITIVE,29.83,1503,1.02425556
FALSE POSITIVE,1.52,1587,4.63958598
CONFIRMED,2.78,652,34.4359387
CONFIRMED,1.94,1105,5.317440164
CONFIRMED,1.28,892,10.10575764
CONFIRMED,7.7,342,210.60138430000003
CANDIDATE,3.47,237,75.731195
CONFIRMED,3.25,703,27.08239734
CANDIDATE,11.58,458,152.1060435
CANDIDATE,2.86,780,30.6528935
FALSE POSITIVE,31.12,2185,0.512869432
CONFIRMED,2.03,1238,5.19492747
FALSE POSITIVE,1.3,1747,1.33251589
CONFIRMED,2.82,565,28.227413000000002
FALSE POSITIVE,0.93,2240,0.545544979
CANDIDATE,1.16,1356,2.98618134
FALSE POSITIVE,1.28,515,25.9200092
CONFIRMED,1.22,1082,6.17817366
CANDIDATE,0.91,807,7.25101997
CONFIRMED,2.03,1248,5.65178922
FALSE POSITIVE,2.07,1740,2.9760207419999998
CANDIDATE,1.11,933,7.37867551
CONFIRMED,2.37,1247,4.903321801000001
CONFIRMED,5.95,1877,1.82708193
FALSE POSITIVE,30.35,762,22.84524104
CANDIDATE,0.57,1129,2.5738437000000003
FALSE POSITIVE,1.26,686,18.3980827
FALSE POSITIVE,1.35,780,13.655096300000002
CONFIRMED,2.98,663,27.50871575
CONFIRMED,3.2,826,20.0708757
CANDIDATE,0.79,867,10.18318233
CANDIDATE,0.61,1021,6.2321233
CANDIDATE,0.65,928,8.2942929
FALSE POSITIVE,0.92,1446,1.540411479
CONFIRMED,2.27,501,25.75274977
CANDIDATE,4.62,904,10.16102353
CONFIRMED,6.77,497,49.41121127
CONFIRMED,2.68,549,36.856775799999994
FALSE POSITIVE,1.21,610,35.080928
CONFIRMED,1.5,678,10.39986173
FALSE POSITIVE,3.88,3274,0.828206212
CONFIRMED,2.8,683,24.31574009
FALSE POSITIVE,9.3,332,199.443024
CONFIRMED,11.76,1017,4.454194254
FALSE POSITIVE,14.38,216,809.0141881
CONFIRMED,14.43,873,21.0871953
FALSE POSITIVE,28.66,1577,1.575631524
CONFIRMED,0.84,927,6.09855603
CONFIRMED,2.31,611,16.54295261
CONFIRMED,2.46,429,11.0234748
CONFIRMED,2.97,526,34.18884323
CONFIRMED,2.42,1009,4.30165843
CONFIRMED,2.3,772,7.6502435129999995
CANDIDATE,0.36,887,2.47240869
CANDIDATE,2.51,924,4.592393816
FALSE POSITIVE,3.98,873,11.53029332
CONFIRMED,2.56,1246,5.859935955
CONFIRMED,2.89,1365,2.104721971
FALSE POSITIVE,1.58,756,10.63624422
CANDIDATE,1.13,994,7.9069765
CONFIRMED,3.89,1069,6.412512952999999
CONFIRMED,1.46,1166,2.019997006
CONFIRMED,2.54,932,6.5212096289999995
CONFIRMED,3.21,888,6.9969262389999995
CANDIDATE,0.75,849,13.9509565
FALSE POSITIVE,14.88,1033,5.428344915
CANDIDATE,4.2,586,24.61480613
CONFIRMED,2.98,487,42.949521999999995
CONFIRMED,2.68,349,117.033521
FALSE POSITIVE,2.2,214,386.39833
CONFIRMED,1.59,1313,1.55400389
CONFIRMED,2.41,468,34.25951418
FALSE POSITIVE,10.45,1481,23.8761144
CONFIRMED,2.51,978,4.79860021
CONFIRMED,2.88,846,9.57665962
CONFIRMED,3.29,392,96.6781852
CONFIRMED,2.99,656,20.55280311
CONFIRMED,2.08,764,10.94026745
FALSE POSITIVE,0.53,161,19.5352551
CANDIDATE,5.78,690,3.6874698319999997
CONFIRMED,2.41,318,151.863949
CONFIRMED,2.69,857,5.945043547999999
CANDIDATE,2.78,472,65.7045275
CONFIRMED,2.47,596,17.73842886
CONFIRMED,1.93,722,9.93962361
CONFIRMED,13.44,1482,6.873166400000001
CONFIRMED,2.53,483,12.37646897
CANDIDATE,0.84,530,9.340538
CONFIRMED,0.9,628,19.5776073
FALSE POSITIVE,4.89,731,17.90766147
CONFIRMED,2.78,646,22.18332255
FALSE POSITIVE,30.53,325,354.78193999999996
CONFIRMED,2.19,858,7.65880048
CONFIRMED,2.87,1176,4.2216261930000005
CONFIRMED,2.95,656,16.54967098
CONFIRMED,1.42,1740,2.154911236
CANDIDATE,1.46,1098,3.52467888
CONFIRMED,2.52,810,6.400157105
CONFIRMED,2.04,1513,2.437029217
CONFIRMED,2.76,803,9.9267215
FALSE POSITIVE,2.15,287,367.07446
CONFIRMED,2.6,458,46.902643100000006
CONFIRMED,4.48,970,4.030466786
FALSE POSITIVE,1.29,897,9.27989
FALSE POSITIVE,12.34,585,22.26480657
FALSE POSITIVE,3.23,1697,2.217038096
CONFIRMED,1.41,807,4.393157678
FALSE POSITIVE,1.25,272,251.7512
CONFIRMED,2.48,546,16.14567193
CONFIRMED,9.27,129,1071.232624
CONFIRMED,3.46,1056,5.852968845
CONFIRMED,4.71,436,81.1701587
CONFIRMED,2.53,1367,2.820190603
CONFIRMED,2.97,706,21.21712312
CONFIRMED,2.11,713,15.77980122
CONFIRMED,2.41,641,14.03490255
CONFIRMED,1.92,620,10.35586478
CONFIRMED,9.99,785,22.34296483
CONFIRMED,3.04,979,11.38840217
CONFIRMED,4.04,657,20.5498184
CANDIDATE,21.48,276,199.8392053
FALSE POSITIVE,16.84,575,15.84132627
CONFIRMED,2.01,562,5.931196562
CONFIRMED,1.43,1980,0.837491225
CONFIRMED,1.37,678,7.40611676
CONFIRMED,2.9,541,29.9111886
FALSE POSITIVE,19.44,1181,2.908453928
CONFIRMED,1.7,314,25.69581456
FALSE POSITIVE,33.1,562,25.70280003
CONFIRMED,2.06,678,13.64617478
CONFIRMED,4.13,1515,3.2136689260000004
CONFIRMED,2.04,781,13.81733587
CONFIRMED,3.33,562,52.8148051
FALSE POSITIVE,5.01,280,49.5740154
CANDIDATE,2.48,999,6.45442931
CONFIRMED,2.39,1296,3.595769013
CONFIRMED,1.87,271,52.66152660000001
CONFIRMED,4.45,1346,1.902208647
CANDIDATE,0.85,806,20.605501
CONFIRMED,2.35,588,15.90688891
FALSE POSITIVE,30.74,670,30.5528972
CONFIRMED,4.47,1774,1.616883373
CANDIDATE,0.68,1012,9.5539134
CONFIRMED,2.94,862,13.19322809
CONFIRMED,1.34,634,10.31174786
CONFIRMED,1.63,1240,4.42535097
CONFIRMED,2.46,937,4.302139338
CONFIRMED,1.5,1041,3.1378459139999997
CANDIDATE,1.9,1499,6.77067637
FALSE POSITIVE,25.59,1253,3.74782314
FALSE POSITIVE,1.07,1488,1.09173174
CONFIRMED,3.58,595,50.698540799999996
CANDIDATE,2.37,568,39.7529915
CONFIRMED,2.82,860,9.99760285
CONFIRMED,1.37,1546,1.7323464030000002
CANDIDATE,1.24,1689,1.74610057
CONFIRMED,1.56,969,7.0257409
CONFIRMED,2.22,664,16.21774917
CONFIRMED,2.08,766,11.72291212
CONFIRMED,1.9,730,9.66857386
CONFIRMED,2.16,495,9.521644639
CONFIRMED,1.3,722,3.072146607
CONFIRMED,1.33,629,4.645382149
CONFIRMED,3.95,535,25.30291816
CONFIRMED,2.34,257,289.864067
FALSE POSITIVE,39.14,1022,10.29767658
CANDIDATE,2.44,499,51.067435499999995
CONFIRMED,3.56,815,17.30795548
CONFIRMED,3.72,1012,10.42367744
CONFIRMED,2.06,1648,2.09227115
CONFIRMED,2.26,524,45.29422297
CONFIRMED,1.97,418,28.55158187
FALSE POSITIVE,30.33,1126,4.045057186
CONFIRMED,1.68,447,10.13958818
CONFIRMED,2.05,275,43.5859419
CONFIRMED,1.19,1054,0.9867858340000001
FALSE POSITIVE,1.38,937,5.91037674
CONFIRMED,0.95,457,27.4536146
CONFIRMED,2.28,558,8.22241355
FALSE POSITIVE,28.58,2587,0.635587392
CONFIRMED,2.3,743,13.02363236
CONFIRMED,2.9,857,11.637030300000001
CANDIDATE,1.51,1305,6.93650854
CONFIRMED,2.76,1088,5.68798675
CONFIRMED,2.85,1073,5.40426917
CANDIDATE,4.17,830,11.67894236
CONFIRMED,1.64,1767,1.208462378
CONFIRMED,2.49,849,12.91385906
CONFIRMED,6.07,584,54.31996151
FALSE POSITIVE,41.07,318,252.0792347
FALSE POSITIVE,3.54,636,27.04627886
FALSE POSITIVE,3.46,1401,3.723560726
CONFIRMED,2.43,1281,3.705991661
FALSE POSITIVE,5.2,2118,5.188671659
CONFIRMED,2.67,521,40.606895
CANDIDATE,0.48,1215,2.2165904999999997
CONFIRMED,1.37,776,6.1954595
CONFIRMED,1.19,962,3.25058201
FALSE POSITIVE,1.78,1354,2.399069173
CANDIDATE,14.61,1583,3.65849707
FALSE POSITIVE,1.58,360,91.172033
CONFIRMED,1.63,1050,3.7017654010000003
CANDIDATE,3.07,367,86.49437040000001
FALSE POSITIVE,18.91,972,5.17968868
FALSE POSITIVE,2.35,411,68.832195
FALSE POSITIVE,38.05,1163,5.26640614
CONFIRMED,2.64,498,29.00789166
FALSE POSITIVE,8.15,317,47.878243
CANDIDATE,1.66,1112,2.4337034980000003
CONFIRMED,3.85,771,13.69942266
CONFIRMED,1.89,1134,4.309381978
CONFIRMED,2.14,868,4.9213639
CANDIDATE,3.27,1619,1.5831604780000001
CANDIDATE,0.99,927,7.9788198
CONFIRMED,3.34,603,18.49234792
CONFIRMED,3.05,899,7.930583519
CONFIRMED,0.63,719,7.07136119
CONFIRMED,2.55,623,15.65563866
CANDIDATE,23.26,1008,10.52286678
CANDIDATE,2.3,753,9.17858526
CONFIRMED,2.76,528,23.67513153
CONFIRMED,4.28,306,160.0191598
CONFIRMED,2.99,765,10.85409593
CONFIRMED,1.67,436,55.329139899999994
CONFIRMED,2.37,769,7.064252021000001
CANDIDATE,155.12,1550,53.71798494
FALSE POSITIVE,10.1,996,43.501748
CONFIRMED,3.24,681,19.44639139
CONFIRMED,1.39,961,6.91986988
CANDIDATE,10.16,595,105.88176670000001
CONFIRMED,2.85,702,16.6658994
CONFIRMED,2.74,1053,4.16696628
CONFIRMED,3.0,752,11.46347165
CONFIRMED,2.22,497,39.6034
CONFIRMED,2.59,1256,2.940304817
CONFIRMED,1.86,833,5.378868001
CONFIRMED,2.7,852,15.28467725
FALSE POSITIVE,2.37,471,73.50602099999999
CONFIRMED,2.75,731,21.05349939
CONFIRMED,1.81,1098,6.21716039
FALSE POSITIVE,5.05,732,21.05647572
FALSE POSITIVE,34.82,553,31.80514278
CANDIDATE,0.96,1024,4.57797412
FALSE POSITIVE,15.8,508,37.60936976
FALSE POSITIVE,929.36,538,49.26678528
FALSE POSITIVE,7.05,1182,3.613757526
CONFIRMED,4.03,706,17.58751692
CANDIDATE,0.96,795,3.01609637
FALSE POSITIVE,17.21,703,11.34436822
FALSE POSITIVE,2.96,1797,1.5763411269999998
CONFIRMED,1.55,267,18.47762694
CONFIRMED,7.02,446,58.36205791
CONFIRMED,2.6,989,5.350156114
CONFIRMED,2.89,970,6.38899658
CONFIRMED,2.7,736,14.62709685
CONFIRMED,2.36,956,8.00579096
CONFIRMED,1.28,1179,4.26374378
CANDIDATE,5.92,478,330.02500200000003
CONFIRMED,3.37,611,84.68775240000001
FALSE POSITIVE,1.4,1456,2.3405232469999997
CONFIRMED,2.64,780,10.68758211
CONFIRMED,2.74,734,12.56096618
CONFIRMED,3.18,544,30.8261043
CONFIRMED,1.78,1095,3.696121272
CONFIRMED,1.21,1131,3.42806306
CANDIDATE,0.73,489,22.4098677
FALSE POSITIVE,11.73,1068,9.391039263
CONFIRMED,0.51,792,5.28691996
CONFIRMED,2.78,1017,6.51003001
CONFIRMED,4.17,664,35.18105723
FALSE POSITIVE,22.39,716,11.75560012
FALSE POSITIVE,25.27,606,17.79421914
FALSE POSITIVE,0.83,1141,6.12601169
CONFIRMED,2.55,559,29.02235217
CONFIRMED,1.65,1133,3.383540239
CONFIRMED,1.94,530,20.72904234
CANDIDATE,0.75,906,11.1438086
FALSE POSITIVE,41.57,1055,7.216951387999999
CONFIRMED,7.31,1258,4.147021189
CONFIRMED,2.33,544,24.67458244
CANDIDATE,1.26,525,32.526674
CONFIRMED,4.61,1129,3.750832927
CONFIRMED,3.2,648,21.34736612
CONFIRMED,1.36,906,7.81100952
CONFIRMED,3.16,1063,4.243748097
CONFIRMED,2.54,1178,2.752359689
CONFIRMED,2.09,553,13.98177862
FALSE POSITIVE,2.46,249,462.12069
CONFIRMED,1.29,379,13.343002499999999
CONFIRMED,0.97,571,3.8867950010000003
FALSE POSITIVE,2.77,1087,5.92240377
CANDIDATE,7.03,334,166.7876551
CONFIRMED,2.59,397,77.6114427
CONFIRMED,3.08,551,18.20795835
CANDIDATE,1.48,532,49.537365
CANDIDATE,2.75,697,12.70636123
CONFIRMED,2.84,881,10.94577783
CONFIRMED,2.7,637,28.9869016
CANDIDATE,4.24,429,94.886902
CONFIRMED,1.63,1141,5.03505665
CONFIRMED,2.56,827,11.90352088
CONFIRMED,2.1,762,9.286964466
CONFIRMED,2.76,583,34.0350605
CONFIRMED,2.58,633,12.75934489
CONFIRMED,1.61,841,5.4331329020000005
FALSE POSITIVE,29.01,1419,0.967427812
CONFIRMED,2.87,963,10.64021008
CONFIRMED,1.44,1244,4.93883135
CONFIRMED,2.96,1025,5.996533443
CONFIRMED,1.63,1463,2.06190864
CONFIRMED,2.98,544,20.13490007
CANDIDATE,1.1,400,24.0721647
CONFIRMED,2.96,326,88.25537290000001
FALSE POSITIVE,12.23,656,19.19310355
FALSE POSITIVE,9.94,563,22.41831984
FALSE POSITIVE,39.89,670,20.13147772
CONFIRMED,3.8,768,6.010383339
CANDIDATE,2.27,581,80.881757
FALSE POSITIVE,1.74,2169,1.334101467
CONFIRMED,2.34,581,15.31296388
CANDIDATE,60.74,1202,5.115750935
FALSE POSITIVE,21.69,1246,1.213745575
FALSE POSITIVE,4.69,1659,1.423799421
CONFIRMED,3.46,827,14.78767172
CONFIRMED,2.88,784,14.48584765
CONFIRMED,3.2,685,40.699206200000006
FALSE POSITIVE,3.69,1160,4.532402495
FALSE POSITIVE,24.74,579,25.273355
CONFIRMED,9.11,871,15.45805668
CANDIDATE,5.86,286,278.12439789999996
CANDIDATE,6.95,1452,4.034914368
CONFIRMED,3.07,1655,3.173914037
FALSE POSITIVE,2.74,221,379.11996
CANDIDATE,12.43,472,52.51354873
CANDIDATE,3.13,1430,4.17838675
CONFIRMED,2.68,947,9.84824649
CANDIDATE,0.78,388,16.2982201
CONFIRMED,2.42,1042,7.38443269
FALSE POSITIVE,171.85,886,7.06115081
CONFIRMED,1.34,816,7.23858162
CONFIRMED,3.25,343,161.47467859999998
FALSE POSITIVE,399.93,5047,1.891268461
FALSE POSITIVE,4.87,985,6.277827312
FALSE POSITIVE,55.2,1317,12.01166109
CONFIRMED,3.54,1730,3.275821982
CONFIRMED,1.53,632,15.87360981
CANDIDATE,1.11,679,12.3860474
CANDIDATE,2.83,644,29.66631669
CONFIRMED,3.57,1569,1.260258822
CANDIDATE,1.23,1139,3.29534567
CONFIRMED,3.15,758,5.924993927
CONFIRMED,2.39,610,11.34934848
FALSE POSITIVE,7.37,395,26.94927489
CONFIRMED,2.9,595,23.6421965
CONFIRMED,3.51,420,67.0930642
CONFIRMED,2.43,500,30.99664113
CONFIRMED,1.33,1326,2.462344253
CONFIRMED,2.22,1060,4.822969318
CONFIRMED,2.05,758,15.66057688
CONFIRMED,3.11,674,17.42115972
CONFIRMED,1.39,937,3.13295351
CONFIRMED,2.14,517,18.64349986
CONFIRMED,3.08,616,24.543456600000003
CONFIRMED,2.75,503,51.07926451
CANDIDATE,2.54,434,70.2780911
CANDIDATE,16.89,1578,9.9664004
FALSE POSITIVE,17.09,541,45.97786182
CONFIRMED,2.16,564,29.90721859
CANDIDATE,3.58,310,56.391062
CONFIRMED,3.62,1507,3.0321479460000003
CONFIRMED,3.33,872,15.96532718
FALSE POSITIVE,120.02,1042,12.71871149
CANDIDATE,5.19,526,22.34213536
CONFIRMED,2.33,412,18.79418506
CONFIRMED,1.44,579,6.73893544
FALSE POSITIVE,5.16,607,14.49839316
CONFIRMED,2.98,777,10.3392408
CANDIDATE,2.01,725,23.783209699999997
FALSE POSITIVE,60.05,1544,3.0415471480000003
CONFIRMED,2.06,1309,5.16949729
FALSE POSITIVE,116.93,1737,5.41460536
CONFIRMED,2.23,527,30.86436512
CONFIRMED,1.42,784,9.36059705
CONFIRMED,1.45,405,68.1609897
CONFIRMED,1.39,871,1.287076693
CANDIDATE,2.47,699,61.858947
FALSE POSITIVE,21.55,601,23.35534139
CONFIRMED,2.71,802,23.44970494
CANDIDATE,3.27,1554,1.73513619
CANDIDATE,5.15,906,11.95474513
FALSE POSITIVE,5.45,527,42.55930625
CONFIRMED,4.43,614,16.08065726
CONFIRMED,1.98,508,18.16407304
CONFIRMED,1.33,747,5.71489692
CONFIRMED,1.72,269,122.38586809999998
FALSE POSITIVE,66.76,2498,1.2748401870000001
CONFIRMED,5.47,389,179.609803
FALSE POSITIVE,1.84,2255,1.3686171880000002
FALSE POSITIVE,1.41,1988,1.125963085
CONFIRMED,1.75,854,8.59481851
CONFIRMED,1.72,806,10.22215697
CONFIRMED,2.68,683,25.672155899999996
FALSE POSITIVE,384.26,5118,1.065731229
CANDIDATE,2.47,582,18.39629744
FALSE POSITIVE,5.89,2337,1.0126720409999999
FALSE POSITIVE,42.19,794,28.71421614
CONFIRMED,4.76,853,21.77568158
CONFIRMED,3.92,691,41.0283424
CONFIRMED,1.53,802,4.069425638
CONFIRMED,2.61,1308,3.162692075
CONFIRMED,3.55,752,31.7848157
CONFIRMED,1.85,1336,5.66815821
CONFIRMED,2.95,814,17.40665216
CANDIDATE,0.79,1215,3.07365139
FALSE POSITIVE,25.79,1153,6.41496453
CONFIRMED,2.54,1096,5.370639542
CONFIRMED,1.37,855,11.32977062
CONFIRMED,5.86,1002,23.20579353
CONFIRMED,2.32,1111,6.07972016
FALSE POSITIVE,1.86,303,275.07365
CONFIRMED,2.12,1069,7.69363627
CONFIRMED,2.17,574,21.385158399999998
CONFIRMED,2.12,1413,5.37493289
CANDIDATE,0.73,676,4.50158249
CONFIRMED,1.29,1574,3.88688862
FALSE POSITIVE,35.9,1446,2.192009479
FALSE POSITIVE,11.86,793,8.254912972
CONFIRMED,1.77,737,2.628117322
FALSE POSITIVE,14.37,1314,3.1706268810000005
CANDIDATE,11.16,940,5.89399142
CONFIRMED,1.78,683,25.661381600000002
CONFIRMED,1.37,757,2.7556372160000002
CANDIDATE,2.62,694,14.91095177
CONFIRMED,1.58,389,20.30652862
CONFIRMED,3.05,500,44.699656299999994
CONFIRMED,1.47,1156,3.619309734
CONFIRMED,2.69,356,124.52452240000001
FALSE POSITIVE,3.47,414,25.33709016
CONFIRMED,1.82,446,14.28228147
FALSE POSITIVE,1.4,1751,1.16015259
CONFIRMED,1.5,1423,3.7431667330000002
CONFIRMED,1.85,825,13.13747785
CONFIRMED,1.32,983,7.78199862
CONFIRMED,1.29,681,23.4433748
CONFIRMED,1.72,1930,1.61189046
CONFIRMED,2.87,996,9.940666412
CANDIDATE,1.83,388,66.47762
CANDIDATE,6.78,614,26.89316101
CONFIRMED,2.04,819,14.70749512
CONFIRMED,2.11,536,20.73989406
CONFIRMED,2.33,407,47.4277116
FALSE POSITIVE,1.38,929,5.07442951
CONFIRMED,11.26,926,12.87471243
FALSE POSITIVE,48.15,353,176.2432946
CONFIRMED,2.72,609,22.24814617
CANDIDATE,0.73,1765,0.702739679
FALSE POSITIVE,47.58,1376,13.77971135
FALSE POSITIVE,23.71,1008,5.07437786
CONFIRMED,3.29,1307,4.585466941
CONFIRMED,4.01,766,22.71443351
CONFIRMED,3.55,598,47.903427
FALSE POSITIVE,40.36,535,37.86511904
CONFIRMED,2.94,825,9.07098164
CANDIDATE,21.02,1244,2.8792433230000003
CONFIRMED,7.65,523,45.15535633
CONFIRMED,2.16,926,9.48965527
CONFIRMED,1.65,1141,7.46662068
CONFIRMED,1.72,880,16.25951967
CONFIRMED,1.47,999,11.1317901
CONFIRMED,0.9,401,28.1224393
FALSE POSITIVE,1.1,2121,0.9833045109999999
CONFIRMED,1.18,341,45.9029768
CONFIRMED,0.86,759,4.159816554
CONFIRMED,3.1,860,5.69059163
CONFIRMED,16.66,1496,4.885488596
CONFIRMED,10.44,367,130.17802959999997
CONFIRMED,6.34,423,85.31620040000001
FALSE POSITIVE,14.25,538,17.76199841
CANDIDATE,26.44,511,155.042265
CONFIRMED,2.94,486,41.74938613
CONFIRMED,3.95,1810,4.41746257
CONFIRMED,3.14,880,8.981014925
CONFIRMED,10.47,963,16.33888067
CONFIRMED,2.97,712,10.04157214
CONFIRMED,3.58,582,18.36974658
CONFIRMED,2.13,831,13.72462702
FALSE POSITIVE,15.11,500,80.84069000000001
CONFIRMED,1.42,810,15.67750191
CONFIRMED,1.22,1142,5.59931543
CONFIRMED,0.95,691,25.2100146
CONFIRMED,2.7,655,17.79001678
CONFIRMED,2.91,465,49.5674085
CONFIRMED,9.86,1434,6.7901208010000005
FALSE POSITIVE,2.17,1080,1.655467295
CONFIRMED,3.22,497,7.972510087000001
CONFIRMED,2.26,737,2.453236139
FALSE POSITIVE,5.84,1044,11.9710626
CONFIRMED,3.36,1004,3.9369931439999997
CONFIRMED,3.63,522,28.08185982
CONFIRMED,2.32,668,23.66834635
CONFIRMED,4.71,734,10.08881066
CANDIDATE,1.59,511,60.458443
FALSE POSITIVE,2.07,946,6.97106919
CONFIRMED,1.43,1562,1.3118429679999999
CONFIRMED,2.45,852,14.58649856
CANDIDATE,0.99,1040,8.0292018
FALSE POSITIVE,0.45,1395,1.05569286
CONFIRMED,1.89,852,7.75192755
CONFIRMED,2.99,664,31.80475991
CONFIRMED,0.92,830,16.2580276
CONFIRMED,26.52,1703,8.600153929
FALSE POSITIVE,87.21,1873,3.719809197
FALSE POSITIVE,50.98,2713,1.612249049
FALSE POSITIVE,37.38,845,44.25817308
FALSE POSITIVE,36.0,1434,3.05933906
FALSE POSITIVE,1.28,4391,0.624677585
CANDIDATE,4.59,524,126.55718999999999
CONFIRMED,1.58,775,20.0983676
CANDIDATE,1.19,1507,2.41750021
FALSE POSITIVE,33.96,2339,0.504426087
CANDIDATE,3.09,1014,9.6887216
CONFIRMED,3.78,671,19.597317
CANDIDATE,1.36,527,13.06243545
FALSE POSITIVE,1.14,1614,0.7936631559999999
FALSE POSITIVE,1.49,1318,1.332566763
FALSE POSITIVE,6.4,1590,1.89131005
CONFIRMED,2.24,3186,0.692978457
FALSE POSITIVE,0.9,1818,0.885131111
FALSE POSITIVE,1.33,1221,1.85447373
CANDIDATE,0.99,2299,0.48765627799999994
FALSE POSITIVE,1.41,2478,0.502622858
CONFIRMED,0.63,378,31.805512800000002
CONFIRMED,0.8,1019,3.50472344
CONFIRMED,2.57,350,124.827797
CANDIDATE,1.05,797,11.9294568
FALSE POSITIVE,23.2,2126,0.597934463
FALSE POSITIVE,1.28,1358,2.61585431
CANDIDATE,1.71,996,9.54699216
CANDIDATE,1.82,862,14.708641
CANDIDATE,1.99,666,31.335109399999997
CONFIRMED,2.68,286,214.88145600000001
CANDIDATE,1.1,1098,4.85018974
FALSE POSITIVE,2.53,214,383.43595
CANDIDATE,0.77,1282,3.82315697
FALSE POSITIVE,0.9,1941,0.842336445
CANDIDATE,0.75,397,13.6032081
FALSE POSITIVE,36.84,1884,0.914468919
FALSE POSITIVE,1.08,1520,1.54039744
CONFIRMED,2.52,1117,8.45805119
CONFIRMED,1.61,229,101.11070140000001
FALSE POSITIVE,49.37,2219,0.907943645
FALSE POSITIVE,7.13,611,94.44685600000001
CANDIDATE,2.41,801,9.84262076
FALSE POSITIVE,0.78,1019,2.99194823
CONFIRMED,3.05,454,62.3026877
CONFIRMED,4.21,575,72.3826983
FALSE POSITIVE,1.93,2380,0.566803149
FALSE POSITIVE,3.64,1194,15.346602800000001
CANDIDATE,1.53,1207,7.23531329
FALSE POSITIVE,7.54,1781,0.531106622
FALSE POSITIVE,1.23,1719,1.332547503
CONFIRMED,3.71,348,225.58524500000001
CONFIRMED,2.74,722,24.4972683
FALSE POSITIVE,33.97,2870,0.535578808
FALSE POSITIVE,1.19,1764,0.89486317
CANDIDATE,8.0,839,64.1862264
CANDIDATE,1.65,1012,4.62602867
CANDIDATE,1.83,1124,8.93484887
CANDIDATE,1.02,1372,4.93211932
FALSE POSITIVE,4.44,350,119.0192648
CONFIRMED,1.95,1048,8.40693068
CANDIDATE,0.81,1191,3.39904814
FALSE POSITIVE,1.19,1513,0.974479091
FALSE POSITIVE,57.36,6119,3.57017774
FALSE POSITIVE,0.77,1903,1.10601182
CANDIDATE,1.76,1711,0.626281766
CANDIDATE,0.8,1293,1.183505016
CANDIDATE,0.99,816,2.790643481
CONFIRMED,0.79,1609,0.971915957
CONFIRMED,0.9,1269,3.03196812
FALSE POSITIVE,5.27,4465,1.2940561000000002
FALSE POSITIVE,9.19,5016,0.53936593
FALSE POSITIVE,168.34,5366,0.7351464129999999
FALSE POSITIVE,0.9,2208,0.827351796
FALSE POSITIVE,125.56,5471,1.31723412
CANDIDATE,2.39,2384,1.121733366
CANDIDATE,1.28,885,4.95060632
FALSE POSITIVE,23.99,253,379.08202
CONFIRMED,0.85,1682,1.005205893
FALSE POSITIVE,20.79,542,43.796785
FALSE POSITIVE,22.2,822,7.7553808
FALSE POSITIVE,1.27,2311,0.7309494870000001
CONFIRMED,0.83,1160,3.95116635
FALSE POSITIVE,37.93,2558,0.9915528220000001
FALSE POSITIVE,0.93,1312,1.89124187
